id,listing_url,name,room_type,minimum_nights,host_id,price,created_at,updated_at
14396012,https://www.airbnb.com/rooms/14396012,Cosy aptm in Mitte near Mauerpark,Entire home/apt,10,8196161,$53.00 ,2025-01-17T08:04:29Z,2025-01-17T08:04:29Z
50411223,https://www.airbnb.com/rooms/50411223,Altbauwohnung in Neukölln mit Balkon,Entire home/apt,2,407253270,$70.00 ,2025-01-17T07:57:03Z,2025-01-17T07:57:03Z
35934434,https://www.airbnb.com/rooms/35934434,LIVE IN THE ❤ OF THE CAPITAL - BERLIN!,Entire home/apt,2,270284539,$80.00 ,2025-01-17T07:42:42Z,2025-01-17T07:42:42Z
10327702,https://www.airbnb.com/rooms/10327702,8-Zi Maisonette Wohnung,Entire home/apt,1,38523573,$95.00 ,2025-01-17T07:24:49Z,2025-01-17T07:24:49Z
40701510,https://www.airbnb.com/rooms/40701510,Cosy and loved in the heart of Schöneberg,Private room,5,159639261,$35.00 ,2025-01-17T07:19:10Z,2025-01-17T07:19:10Z
33210521,https://www.airbnb.com/rooms/33210521,Cosy and clean apartment in the city center,Entire home/apt,3,198404989,$85.00 ,2025-01-17T06:58:20Z,2025-01-17T06:58:20Z
52180623,https://www.airbnb.com/rooms/52180623,NuWave Hotel Berlin - Superior Double Room,Private room,1,421557030,$101.00 ,2025-01-17T06:56:07Z,2025-01-17T06:56:07Z
36386490,https://www.airbnb.com/rooms/36386490,Loft direct on water in Berlin Köpenick,Entire home/apt,179,716475,$50.00 ,2025-01-17T06:28:50Z,2025-01-17T06:28:50Z
40606989,https://www.airbnb.com/rooms/40606989,2 Bedroom Flat near Mauerpark in Central Berlin,Entire home/apt,5,77522210,$75.00 ,2025-01-17T06:27:31Z,2025-01-17T06:27:31Z
20108988,https://www.airbnb.com/rooms/20108988,Stunning home in Berlin-Köpenick with Sauna and 3 Bedrooms,Entire home/apt,28,141539959,$113.00 ,2025-01-17T06:25:44Z,2025-01-17T06:25:44Z
52102591,https://www.airbnb.com/rooms/52102591,WINTERFELDSTRASSE LUXURY APARTMENTS,Entire home/apt,1,413176292,$638.00 ,2025-01-17T05:38:08Z,2025-01-17T05:38:08Z
52604282,https://www.airbnb.com/rooms/52604282,SUNNY ON HISTORICAL KARL-MARX-ALLEE,Entire home/apt,92,5021050,$70.00 ,2025-01-17T05:32:29Z,2025-01-17T05:32:29Z
45274790,https://www.airbnb.com/rooms/45274790,Cozy room in Berlin,Private room,2,361836933,"$1,000.00 ",2025-01-17T05:27:56Z,2025-01-17T05:27:56Z
42149064,https://www.airbnb.com/rooms/42149064,Luxuriöse 2 Zimmer Appartement,Entire home/apt,2,297937835,$149.00 ,2025-01-17T05:04:15Z,2025-01-17T05:04:15Z
50430676,https://www.airbnb.com/rooms/50430676,Magnifique chambre lumineuse - centre de Berlin,Private room,3,7285808,$80.00 ,2025-01-17T04:59:54Z,2025-01-17T04:59:54Z
41611703,https://www.airbnb.com/rooms/41611703,Modern Living,Entire home/apt,30,192200150,$75.00 ,2025-01-17T04:44:56Z,2025-01-17T04:44:56Z
3600046,https://www.airbnb.com/rooms/3600046,Wohnung zu vermieten,Entire home/apt,1,18137976,$100.00 ,2025-01-17T04:44:07Z,2025-01-17T04:44:07Z
22323421,https://www.airbnb.com/rooms/22323421,Cosy Place in Heart of Friedrichshain,Entire home/apt,4,102047176,$200.00 ,2025-01-17T04:04:26Z,2025-01-17T04:04:26Z
43554719,https://www.airbnb.com/rooms/43554719,"Comfort Zimmer 18 m², 20 m²",Private room,1,304493323,$96.00 ,2025-01-17T04:02:25Z,2025-01-17T04:02:25Z
51689637,https://www.airbnb.com/rooms/51689637,Spacious well located apartment in Charlottenburg,Private room,7,69245029,$50.00 ,2025-01-17T03:58:01Z,2025-01-17T03:58:01Z
43184193,https://www.airbnb.com/rooms/43184193,Room in a new Building central close to TU:Berlin,Private room,93,340007871,$40.00 ,2025-01-17T03:55:34Z,2025-01-17T03:55:34Z
5349843,https://www.airbnb.com/rooms/5349843,Huge Room in Trendy Neukoelln,Private room,1,17807206,$41.00 ,2025-01-17T03:46:36Z,2025-01-17T03:46:36Z
43174756,https://www.airbnb.com/rooms/43174756,Wohnung für Minimalisten im Literatenviertel,Entire home/apt,5,182263499,$40.00 ,2025-01-17T03:32:03Z,2025-01-17T03:32:03Z
48050939,https://www.airbnb.com/rooms/48050939,Alte Feuerwache Berlin - Standard Single Room,Private room,1,386848467,$60.00 ,2025-01-17T03:21:05Z,2025-01-17T03:21:05Z
9609423,https://www.airbnb.com/rooms/9609423,Möbliertes 20m² Zimmer,Private room,1,49721186,$17.00 ,2025-01-17T02:20:41Z,2025-01-17T02:20:41Z
21665811,https://www.airbnb.com/rooms/21665811,Big room next to Treptower park,Private room,25,157696761,$20.00 ,2025-01-17T02:11:21Z,2025-01-17T02:11:21Z
39980240,https://www.airbnb.com/rooms/39980240,Berlin erleben!,Shared room,1,54782146,$40.00 ,2025-01-17T02:07:13Z,2025-01-17T02:07:13Z
40778060,https://www.airbnb.com/rooms/40778060,MODERN APARTMENT IN BERLIN LICHTENBERG,Entire home/apt,2,316803972,$141.00 ,2025-01-17T01:22:42Z,2025-01-17T01:22:42Z
22933317,https://www.airbnb.com/rooms/22933317,Nice Apartment in the center of Schöneberg,Entire home/apt,1,8792609,$22.00 ,2025-01-17T01:14:50Z,2025-01-17T01:14:50Z
6558544,https://www.airbnb.com/rooms/6558544,Beautiful flat in the center,Entire home/apt,1,34299847,$399.00 ,2025-01-17T01:04:49Z,2025-01-17T01:04:49Z
35376292,https://www.airbnb.com/rooms/35376292,Schön 2-Raum Wohnung mit 58qm und Balkon in Berlin,Entire home/apt,5,76959766,$90.00 ,2025-01-17T00:49:40Z,2025-01-17T00:49:40Z
40676062,https://www.airbnb.com/rooms/40676062,Wunderschöne Wohnung im Herzen Berlins.,Entire home/apt,7,315582894,$32.00 ,2025-01-17T00:47:51Z,2025-01-17T00:47:51Z
12349925,https://www.airbnb.com/rooms/12349925,Sunny and quiet studio near Kudamm,Entire home/apt,90,1574908,$26.00 ,2025-01-17T00:13:07Z,2025-01-17T00:13:07Z
9250150,https://www.airbnb.com/rooms/9250150,2 Zimmer Apartment nahe Arcaden,Entire home/apt,60,8912086,$69.00 ,2025-01-17T00:03:36Z,2025-01-17T00:03:36Z
41178509,https://www.airbnb.com/rooms/41178509,Cozy room in the heart of Friedrichshain,Private room,2,322819820,$65.00 ,2025-01-16T23:43:58Z,2025-01-16T23:43:58Z
20613393,https://www.airbnb.com/rooms/20613393,Berlin with Family,Entire home/apt,3,147333604,$99.00 ,2025-01-16T23:19:41Z,2025-01-16T23:19:41Z
24662962,https://www.airbnb.com/rooms/24662962,Holidays in the heart of East Berlin,Entire home/apt,6,5237204,$99.00 ,2025-01-16T23:16:51Z,2025-01-16T23:16:51Z
36438388,https://www.airbnb.com/rooms/36438388,Central Berlin | architects apartment,Entire home/apt,4,37267757,$127.00 ,2025-01-16T23:15:16Z,2025-01-16T23:15:16Z
21392059,https://www.airbnb.com/rooms/21392059,"Quiet, Sunny, and Spacious in Friedrichshain",Entire home/apt,5,12786085,$150.00 ,2025-01-16T22:55:09Z,2025-01-16T22:55:09Z
16285617,https://www.airbnb.com/rooms/16285617,2-Room Apartment with Balcony in Kreuzberg,Entire home/apt,6,63019606,$55.00 ,2025-01-16T22:36:49Z,2025-01-16T22:36:49Z
44473402,https://www.airbnb.com/rooms/44473402,Bright and cozy room in a peaceful area of Berlin,Private room,3,109155992,$35.00 ,2025-01-16T22:29:23Z,2025-01-16T22:29:23Z
43381676,https://www.airbnb.com/rooms/43381676,Big appartment with balcony,Entire home/apt,6,333981476,$32.00 ,2025-01-16T22:24:57Z,2025-01-16T22:24:57Z
47112187,https://www.airbnb.com/rooms/47112187,Sir Savigny,Hotel room,1,380683890,$0.00 ,2025-01-16T21:33:21Z,2025-01-16T21:33:21Z
45066365,https://www.airbnb.com/rooms/45066365,Former artist studio in the heart of Kreuzberg,Entire home/apt,3,15005811,$80.00 ,2025-01-16T21:07:24Z,2025-01-16T21:07:24Z
24273079,https://www.airbnb.com/rooms/24273079,Bambushaus / Teehaus Kellinghusen,Private room,1,112519239,$201.00 ,2025-01-16T21:05:46Z,2025-01-16T21:05:46Z
28879433,https://www.airbnb.com/rooms/28879433,Deluxe Room In The Center Of West Berlin,Hotel room,1,212377709,$425.00 ,2025-01-16T21:05:18Z,2025-01-16T21:05:18Z
11539739,https://www.airbnb.com/rooms/11539739,Perfect room for couples,Private room,1,16410152,$20.00 ,2025-01-16T20:56:38Z,2025-01-16T20:56:38Z
33371678,https://www.airbnb.com/rooms/33371678,Bright and simple room in beautiful Altbau flat,Private room,7,3194985,$25.00 ,2025-01-16T20:41:14Z,2025-01-16T20:41:14Z
40583998,https://www.airbnb.com/rooms/40583998,Cozy 2-room apartment at Schillerkiez (Neukölln),Entire home/apt,4,68033150,$80.00 ,2025-01-16T20:21:35Z,2025-01-16T20:21:35Z
24912243,https://www.airbnb.com/rooms/24912243,Berliner Wohnung im Wedding,Private room,2,188345028,$35.00 ,2025-01-16T20:11:37Z,2025-01-16T20:11:37Z
41061733,https://www.airbnb.com/rooms/41061733,Beautiful & calm apartment with huge balcony,Entire home/apt,5,27793478,$100.00 ,2025-01-16T20:10:10Z,2025-01-16T20:10:10Z
42749978,https://www.airbnb.com/rooms/42749978,"2-Raum Erdgeschoss ""Breezy Garden"", 51 qm",Entire home/apt,7,335573202,$167.00 ,2025-01-16T19:39:33Z,2025-01-16T19:39:33Z
51415651,https://www.airbnb.com/rooms/51415651,"Einzelzimmer ""Single""",Private room,1,415771368,$138.00 ,2025-01-16T19:19:36Z,2025-01-16T19:19:36Z
28430127,https://www.airbnb.com/rooms/28430127,Sonniges Zimmer in Friedrichshain,Private room,17,22978707,$30.00 ,2025-01-16T18:50:30Z,2025-01-16T18:50:30Z
50245530,https://www.airbnb.com/rooms/50245530,Gemütliche Dachgeschosswohnung im Grünen,Entire home/apt,3,53491919,$55.00 ,2025-01-16T18:48:54Z,2025-01-16T18:48:54Z
16672140,https://www.airbnb.com/rooms/16672140,"private room + shared spaces, apartment kreuzberg",Private room,1,47128495,$42.00 ,2025-01-16T18:47:30Z,2025-01-16T18:47:30Z
52020329,https://www.airbnb.com/rooms/52020329,THE DUDE by Charly - Cosy Double Room,Entire home/apt,1,421235453,$140.00 ,2025-01-16T18:31:04Z,2025-01-16T18:31:04Z
46868428,https://www.airbnb.com/rooms/46868428,"Ruhige, gemütliche Familiewohnung in Berlin Mitte.",Entire home/apt,7,145003509,$40.00 ,2025-01-16T18:25:01Z,2025-01-16T18:25:01Z
40328086,https://www.airbnb.com/rooms/40328086,Special*23 sqm*Art*Asian Antiques*Balkony*quiet,Private room,2,52064539,$47.00 ,2025-01-16T18:22:09Z,2025-01-16T18:22:09Z
11322988,https://www.airbnb.com/rooms/11322988,Eine idyllische 2-Zi Wohnung,Entire home/apt,1,27126255,$60.00 ,2025-01-16T18:13:19Z,2025-01-16T18:13:19Z
10485258,https://www.airbnb.com/rooms/10485258,Large modern flat- Treptow/Neukölln,Entire home/apt,1,3283542,$45.00 ,2025-01-16T17:59:08Z,2025-01-16T17:59:08Z
447524,https://www.airbnb.com/rooms/447524,City apartment at the Ku`damm,Entire home/apt,1,901878,$28.00 ,2025-01-16T17:53:56Z,2025-01-16T17:53:56Z
31281812,https://www.airbnb.com/rooms/31281812,Room in Neukölln,Private room,10,4222180,$22.00 ,2025-01-16T17:51:31Z,2025-01-16T17:51:31Z
51448534,https://www.airbnb.com/rooms/51448534,Spectacular penthouse terrace+elevator in Berlin,Entire home/apt,28,1122141,$175.00 ,2025-01-16T17:48:11Z,2025-01-16T17:48:11Z
52377197,https://www.airbnb.com/rooms/52377197,NuWave Hotel Berlin - Comfort Quadruple Room,Private room,1,421557030,$159.00 ,2025-01-16T17:43:01Z,2025-01-16T17:43:01Z
28879435,https://www.airbnb.com/rooms/28879435,Grand Deluxe Room In The Center Of West Berlin,Hotel room,1,212377709,$425.00 ,2025-01-16T16:59:49Z,2025-01-16T16:59:49Z
9966384,https://www.airbnb.com/rooms/9966384,Silvester in Berlin Friedrichshain!,Entire home/apt,1,21669155,$70.00 ,2025-01-16T16:36:24Z,2025-01-16T16:36:24Z
52270648,https://www.airbnb.com/rooms/52270648,Traumhafte Wohnung in Berlin-Mitte nähe Mauerpark,Entire home/apt,30,337663510,$69.00 ,2025-01-16T16:24:32Z,2025-01-16T16:24:32Z
40885586,https://www.airbnb.com/rooms/40885586,Göthe Str 7a Berlin Souterrain 4 Personen ca 100qm,Entire home/apt,7,20608248,$60.00 ,2025-01-16T16:05:19Z,2025-01-16T16:05:19Z
50953803,https://www.airbnb.com/rooms/50953803,Ruhige helle Wohnung in Berlin Neukölln,Entire home/apt,12,150690907,$40.00 ,2025-01-16T15:42:07Z,2025-01-16T15:42:07Z
8533526,https://www.airbnb.com/rooms/8533526,BIG and CALM STUDIO,Entire home/apt,1,16876647,$45.00 ,2025-01-16T15:39:57Z,2025-01-16T15:39:57Z
19222541,https://www.airbnb.com/rooms/19222541,Central Apt at Graefekiez (Kreuzberg),Entire home/apt,7,127670604,$75.00 ,2025-01-16T15:33:47Z,2025-01-16T15:33:47Z
10979941,https://www.airbnb.com/rooms/10979941,Furnished Room Near EastSideGallery,Private room,1,19362010,$22.00 ,2025-01-16T15:18:02Z,2025-01-16T15:18:02Z
48369832,https://www.airbnb.com/rooms/48369832,App nah am Tegelersee,Entire home/apt,4,352901812,$119.00 ,2025-01-16T14:46:27Z,2025-01-16T14:46:27Z
9877012,https://www.airbnb.com/rooms/9877012,Big bedroom in the heart of Berlin,Private room,5,50821931,$22.00 ,2025-01-16T14:41:47Z,2025-01-16T14:41:47Z
46850901,https://www.airbnb.com/rooms/46850901,The Funky district Where all the Cultures meets,Private room,7,147499255,$25.00 ,2025-01-16T14:33:58Z,2025-01-16T14:33:58Z
6098598,https://www.airbnb.com/rooms/6098598,Cozy Garden Appartment in Center,Entire home/apt,7,14917695,$45.00 ,2025-01-16T14:27:15Z,2025-01-16T14:27:15Z
3930767,https://www.airbnb.com/rooms/3930767,Cosy little flat with balcony in Moabit,Entire home/apt,7,6267519,$40.00 ,2025-01-16T14:21:11Z,2025-01-16T14:21:11Z
50559945,https://www.airbnb.com/rooms/50559945,Doppelzimmer-Sparfuchs (Raucher) für 1 Person,Private room,1,407045830,$82.00 ,2025-01-16T14:05:26Z,2025-01-16T14:05:26Z
9804273,https://www.airbnb.com/rooms/9804273,"Ruhig, kompakte Wohnung mit Balkon",Entire home/apt,1,11662035,$25.00 ,2025-01-16T13:47:49Z,2025-01-16T13:47:49Z
43247575,https://www.airbnb.com/rooms/43247575,aletto Hotel Kudamm,Hotel room,1,312172749,$0.00 ,2025-01-16T13:37:39Z,2025-01-16T13:37:39Z
21905096,https://www.airbnb.com/rooms/21905096,Gemütliches Zimmer in Neukölln,Private room,2,37211535,$58.00 ,2025-01-16T13:37:16Z,2025-01-16T13:37:16Z
51082687,https://www.airbnb.com/rooms/51082687,Close to Alexander Platz,Entire home/apt,1,262470855,$80.00 ,2025-01-16T13:16:42Z,2025-01-16T13:16:42Z
1269149,https://www.airbnb.com/rooms/1269149,"Room in Berlin, close to center",Private room,8,2692472,$12.00 ,2025-01-16T13:16:29Z,2025-01-16T13:16:29Z
42246071,https://www.airbnb.com/rooms/42246071,"Simple, warm and cosy",Entire home/apt,3,18314951,$100.00 ,2025-01-16T13:15:38Z,2025-01-16T13:15:38Z
51751556,https://www.airbnb.com/rooms/51751556,Berlin Prenzlauer Berg Apartment.,Private room,5,205705714,$50.00 ,2025-01-16T13:14:55Z,2025-01-16T13:14:55Z
6932886,https://www.airbnb.com/rooms/6932886,Apartment by East Side Gallery,Entire home/apt,1,35120985,$60.00 ,2025-01-16T13:13:19Z,2025-01-16T13:13:19Z
20569242,https://www.airbnb.com/rooms/20569242,Magic Studio,Entire home/apt,1,146921416,$40.00 ,2025-01-16T13:11:02Z,2025-01-16T13:11:02Z
13304880,https://www.airbnb.com/rooms/13304880,Huge sunny room in lovely Berlin!,Shared room,3,75158426,$39.00 ,2025-01-16T12:36:21Z,2025-01-16T12:36:21Z
46270493,https://www.airbnb.com/rooms/46270493,Super Stylish Flat in Berlin's most popular area,Entire home/apt,90,351952364,$140.00 ,2025-01-16T11:21:26Z,2025-01-16T11:21:26Z
6098801,https://www.airbnb.com/rooms/6098801,"Nice, bright room in PBerg",Private room,0,31647635,$25.00 ,2025-01-16T11:20:22Z,2025-01-16T11:20:22Z
33846826,https://www.airbnb.com/rooms/33846826,Wohnung im Grünen in Berlin Dahlem,Entire home/apt,1,25188349,$35.00 ,2025-01-16T11:09:11Z,2025-01-16T11:09:11Z
52381148,https://www.airbnb.com/rooms/52381148,bedroom + private bathroom  in hip Friedrichshain,Private room,1,45719851,$120.00 ,2025-01-16T11:09:02Z,2025-01-16T11:09:02Z
15160364,https://www.airbnb.com/rooms/15160364,Huge Room - Best location for real Berlin,Private room,2,28285870,$26.00 ,2025-01-16T10:25:56Z,2025-01-16T10:25:56Z
52715983,https://www.airbnb.com/rooms/52715983,Cosy 2-room Artists Flat in Friedrichshain,Entire home/apt,4,11716605,$99.00 ,2025-01-16T10:10:55Z,2025-01-16T10:10:55Z
13869282,https://www.airbnb.com/rooms/13869282,Altbauwohnung mit 2 Zimmern direkt am Hermannplatz,Private room,1,3669572,$80.00 ,2025-01-16T10:07:20Z,2025-01-16T10:07:20Z
42912684,https://www.airbnb.com/rooms/42912684,Toplage in Berlin Charlottenburg!,Entire home/apt,92,339625555,$65.00 ,2025-01-16T09:52:53Z,2025-01-16T09:52:53Z
31442082,https://www.airbnb.com/rooms/31442082,Tolle Wohnung für Berüfstätige oder Pärchen,Entire home/apt,184,235520461,$45.00 ,2025-01-16T09:45:30Z,2025-01-16T09:45:30Z
38828617,https://www.airbnb.com/rooms/38828617,Coesy room in Kreuzberg!,Private room,4,86266053,$50.00 ,2025-01-16T09:24:43Z,2025-01-16T09:24:43Z
43740730,https://www.airbnb.com/rooms/43740730,Big 3-room apartment in Friedrichshain,Entire home/apt,3,15855118,$100.00 ,2025-01-16T08:45:53Z,2025-01-16T08:45:53Z
5727201,https://www.airbnb.com/rooms/5727201,Cosy room in lively Neukolln,Private room,1,9964887,$38.00 ,2025-01-16T08:42:20Z,2025-01-16T08:42:20Z
51721500,https://www.airbnb.com/rooms/51721500,Einzel-appartement in Potsdamer Platz,Entire home/apt,3,419013732,$64.00 ,2025-01-16T08:12:03Z,2025-01-16T08:12:03Z
48087572,https://www.airbnb.com/rooms/48087572,Alte Feuerwache Berlin - Standard Double or Twin Room,Private room,1,386848467,$72.00 ,2025-01-16T07:59:53Z,2025-01-16T07:59:53Z
46769321,https://www.airbnb.com/rooms/46769321,Berlin Art Creative Room,Private room,1,24864601,$124.00 ,2025-01-16T07:53:30Z,2025-01-16T07:53:30Z
32335706,https://www.airbnb.com/rooms/32335706,Wunderschöne Altbauwohnung 65m2,Entire home/apt,14,35630833,$80.00 ,2025-01-16T07:39:24Z,2025-01-16T07:39:24Z
18115414,https://www.airbnb.com/rooms/18115414,"2 Zimmerwohnung in Pankow, ideal für Pärchen",Entire home/apt,3,73828853,$27.00 ,2025-01-16T07:32:38Z,2025-01-16T07:32:38Z
19190445,https://www.airbnb.com/rooms/19190445,Very central place in heart of Wedding,Entire home/apt,1,132302162,$65.00 ,2025-01-16T07:30:11Z,2025-01-16T07:30:11Z
9150987,https://www.airbnb.com/rooms/9150987,Cozy big room in kreuzberg/neukölln,Private room,5,47554561,$25.00 ,2025-01-16T07:20:22Z,2025-01-16T07:20:22Z
40650136,https://www.airbnb.com/rooms/40650136,"Cozy, comfort and modern apartment! BILLS INCLUDED",Entire home/apt,100,271714786,$860.00 ,2025-01-16T07:19:01Z,2025-01-16T07:19:01Z
8568509,https://www.airbnb.com/rooms/8568509,Flat with balcony in Wedding,Entire home/apt,1,36364923,$46.00 ,2025-01-16T07:00:41Z,2025-01-16T07:00:41Z
52821368,https://www.airbnb.com/rooms/52821368,Shabby Chic +Self Check-In +Free Street Parking,Entire home/apt,1,125847915,$72.00 ,2025-01-16T06:42:48Z,2025-01-16T06:42:48Z
17281581,https://www.airbnb.com/rooms/17281581,Cozy and Spacious room in Nollendorfstraße,Private room,1,46279782,$60.00 ,2025-01-16T06:34:20Z,2025-01-16T06:34:20Z
35365136,https://www.airbnb.com/rooms/35365136,Empty flat with timber floor and balcony,Entire home/apt,13,142948812,$25.00 ,2025-01-16T06:24:19Z,2025-01-16T06:24:19Z
51717733,https://www.airbnb.com/rooms/51717733,Übernachtungsmöglichkeit im familiären Pankow,Shared room,1,115472189,$45.00 ,2025-01-16T06:04:23Z,2025-01-16T06:04:23Z
52848095,https://www.airbnb.com/rooms/52848095,Apartment zentral in Berlin bis 2 Pers./Townster,Entire home/apt,1,340486611,$150.00 ,2025-01-16T05:52:41Z,2025-01-16T05:52:41Z
19827109,https://www.airbnb.com/rooms/19827109,Multipler Co-Writing Space + Übernachtung 1 Person,Shared room,1,31217613,$190.00 ,2025-01-16T05:46:13Z,2025-01-16T05:46:13Z
42585950,https://www.airbnb.com/rooms/42585950,Berlin Prenzlauer Berg - Lovely and  Cozy Room,Private room,6,85312132,$30.00 ,2025-01-16T05:26:34Z,2025-01-16T05:26:34Z
16744376,https://www.airbnb.com/rooms/16744376,Gemütliches Berliner Altbauzimmer in Schöneberg,Private room,7,36784064,$25.00 ,2025-01-16T05:05:59Z,2025-01-16T05:05:59Z
46064466,https://www.airbnb.com/rooms/46064466,Bright & modern cozy studio on Kastanienallee,Entire home/apt,30,697166,$55.00 ,2025-01-16T05:04:16Z,2025-01-16T05:04:16Z
10049057,https://www.airbnb.com/rooms/10049057,Cosy and spacious room,Private room,0,33803398,$30.00 ,2025-01-16T04:53:01Z,2025-01-16T04:53:01Z
52252898,https://www.airbnb.com/rooms/52252898,3BR +big kitchen +A/C +SelfCheckIn +Street Parking,Entire home/apt,1,164656783,$129.00 ,2025-01-16T04:21:32Z,2025-01-16T04:21:32Z
9694278,https://www.airbnb.com/rooms/9694278,Large room in Friedrichshain,Private room,8,44108734,$35.00 ,2025-01-16T04:16:45Z,2025-01-16T04:16:45Z
32534334,https://www.airbnb.com/rooms/32534334,Beautiful family apartment with a sunny terrace,Entire home/apt,30,8329189,$52.00 ,2025-01-16T04:00:24Z,2025-01-16T04:00:24Z
26186816,https://www.airbnb.com/rooms/26186816,Axel Single Room at Axel Hotel Berlin,Hotel room,1,98159395,$105.00 ,2025-01-16T03:30:27Z,2025-01-16T03:30:27Z
26767873,https://www.airbnb.com/rooms/26767873,Berlin Wohnung / Kreuzberg / Görlitzer Bahnhof,Entire home/apt,3,3282971,$75.00 ,2025-01-16T02:31:26Z,2025-01-16T02:31:26Z
40745724,https://www.airbnb.com/rooms/40745724,Cozy single room in shared flat,Private room,2,116736663,$30.00 ,2025-01-16T02:11:14Z,2025-01-16T02:11:14Z
14440109,https://www.airbnb.com/rooms/14440109,Bright apartment in the heart of Rixdorf,Entire home/apt,2,16288216,$35.00 ,2025-01-16T02:09:47Z,2025-01-16T02:09:47Z
43670826,https://www.airbnb.com/rooms/43670826,Lichtdurchflutete Wohnung zentralen Punkt  Berlins,Entire home/apt,3,348779246,$80.00 ,2025-01-16T01:47:58Z,2025-01-16T01:47:58Z
5875924,https://www.airbnb.com/rooms/5875924,"Room in Neukolln, Berlin",Private room,1,30513815,$25.00 ,2025-01-16T00:34:53Z,2025-01-16T00:34:53Z
5803041,https://www.airbnb.com/rooms/5803041,Gartenwohnung im Friedrichshain,Entire home/apt,1,30106645,$200.00 ,2025-01-16T00:32:34Z,2025-01-16T00:32:34Z
14778401,https://www.airbnb.com/rooms/14778401,Green Apartment,Entire home/apt,60,5245778,$32.00 ,2025-01-16T00:27:11Z,2025-01-16T00:27:11Z
21627485,https://www.airbnb.com/rooms/21627485,Berlin Stralau: ruhige zentrale Garten-Whg 70qm,Entire home/apt,14,5226014,$40.00 ,2025-01-16T00:10:08Z,2025-01-16T00:10:08Z
38585015,https://www.airbnb.com/rooms/38585015,"Amazing apartment in Berlin-Bohnsdorf with Sauna, WiFi and 1 Bedrooms",Entire home/apt,28,141545714,$52.00 ,2025-01-16T00:00:17Z,2025-01-16T00:00:17Z
11269335,https://www.airbnb.com/rooms/11269335,Quiet & sunny room with balcony in Neukölln,Private room,2,24497738,$55.00 ,2025-01-15T23:22:22Z,2025-01-15T23:22:22Z
9469485,https://www.airbnb.com/rooms/9469485,Best Kreuzkölln@River Canal,Entire home/apt,120,24059884,$58.00 ,2025-01-15T23:05:10Z,2025-01-15T23:05:10Z
45525090,https://www.airbnb.com/rooms/45525090,Ocak Hotel - Superior Zimmer mehr Platz zum wohnen,Private room,1,368544059,$154.00 ,2025-01-15T22:50:26Z,2025-01-15T22:50:26Z
42716351,https://www.airbnb.com/rooms/42716351,Kreuzberg - BerlinMall- in the heart of the City,Private room,1,13055420,$47.00 ,2025-01-15T22:30:11Z,2025-01-15T22:30:11Z
18298702,https://www.airbnb.com/rooms/18298702,Apartment in the heart of berlin,Entire home/apt,14,45151605,$80.00 ,2025-01-15T22:24:31Z,2025-01-15T22:24:31Z
25284507,https://www.airbnb.com/rooms/25284507,Apartment Duo Komfort B0.13  6N14S · Apartment Duo Komfort B0.13  6N14S · Apartment Duo Komfort for 3 persons,Entire home/apt,6,71613847,$120.00 ,2025-01-15T21:40:58Z,2025-01-15T21:40:58Z
9692035,https://www.airbnb.com/rooms/9692035,W10,Private room,1,50056316,$20.00 ,2025-01-15T21:34:53Z,2025-01-15T21:34:53Z
9880483,https://www.airbnb.com/rooms/9880483,Charming Altbau in Prenzlauer Berg,Entire home/apt,6,32299,$90.00 ,2025-01-15T21:27:50Z,2025-01-15T21:27:50Z
48665452,https://www.airbnb.com/rooms/48665452,kultiger Camper im Herzen Berlins,Entire home/apt,1,392608800,$38.00 ,2025-01-15T21:27:31Z,2025-01-15T21:27:31Z
20359070,https://www.airbnb.com/rooms/20359070,Spacious 19th cent apartment facing beautiful park,Entire home/apt,60,1030258,$249.00 ,2025-01-15T21:21:04Z,2025-01-15T21:21:04Z
48086276,https://www.airbnb.com/rooms/48086276,Alte Feuerwache Berlin - Standard Double or Twin Room,Private room,1,386848467,$72.00 ,2025-01-15T20:51:00Z,2025-01-15T20:51:00Z
47269855,https://www.airbnb.com/rooms/47269855,Berlin Ausgezeichnet möbliertes Privatzimmer zentr,Private room,1,284817458,$131.00 ,2025-01-15T20:41:10Z,2025-01-15T20:41:10Z
11883697,https://www.airbnb.com/rooms/11883697,"Big sunny room, nice flatmates",Private room,3,63367802,$20.00 ,2025-01-15T20:38:26Z,2025-01-15T20:38:26Z
26156338,https://www.airbnb.com/rooms/26156338,Sunny Rooftop Apartment in Mitte -best SkylineView,Entire home/apt,21,11649536,$120.00 ,2025-01-15T20:25:15Z,2025-01-15T20:25:15Z
44453937,https://www.airbnb.com/rooms/44453937,Studio nahe Hauptbahnhof exkl. für Geschäftsleute,Private room,30,4023263,$32.00 ,2025-01-15T20:23:17Z,2025-01-15T20:23:17Z
31112236,https://www.airbnb.com/rooms/31112236,Cozy Flat right in the Heart of Neukoelln.,Entire home/apt,3,45352166,$120.00 ,2025-01-15T20:18:47Z,2025-01-15T20:18:47Z
52235699,https://www.airbnb.com/rooms/52235699,Schönes helles Zimmer im besten Kiez von Kreuzberg,Private room,4,6584851,$45.00 ,2025-01-15T20:03:29Z,2025-01-15T20:03:29Z
6652940,https://www.airbnb.com/rooms/6652940,Sonnenallee  83 Neukölln,Entire home/apt,1,34821755,$65.00 ,2025-01-15T19:15:44Z,2025-01-15T19:15:44Z
